Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;1,35;3;359;356;360
randomized;130,65;374;359;356;442
randomized;128,50;381;359;356;443
randomized;129,10;374;359;356;443
randomized;133,20;388;359;356;453
randomized;128,50;374;359;356;440
randomized;129,45;374;359;356;451
randomized;132,50;384;359;356;449
randomized;130,70;385;359;356;442
randomized;129,95;380;359;356;444
randomized;131,35;377;359;356;447
randomized;129,75;366;359;356;442
randomized;131,80;390;359;356;448
randomized;129,35;374;359;356;442
randomized;129,55;369;359;356;442
randomized;129,95;382;359;356;442
randomized;133,00;378;359;356;446
randomized;130,60;387;359;356;448
randomized;131,20;380;359;356;447
randomized;130,25;378;359;356;447
randomized;131,70;384;359;356;448
randomized;132,25;380;359;356;448
randomized;128,50;369;359;356;442
randomized;130,35;378;359;356;441
randomized;128,95;375;359;356;452
randomized;131,95;382;359;356;447
randomized;130,40;377;359;356;446
randomized;128,15;371;359;356;447
randomized;131,30;377;359;356;451
randomized;130,55;386;359;356;439
randomized;131,95;387;359;356;447
randomized;129,20;375;359;356;437
randomized;130,05;376;359;356;439
randomized;129,95;382;359;356;450
randomized;128,95;374;359;356;444
randomized;127,85;371;359;356;436
randomized;130,15;374;359;356;441
randomized;129,70;382;359;356;441
randomized;129,25;383;359;356;445
randomized;130,10;379;359;356;445
randomized;131,35;382;359;356;444
randomized;130,55;381;359;356;452
randomized;132,00;386;359;356;447
randomized;131,50;393;359;356;449
randomized;131,10;376;359;356;440
randomized;128,55;369;359;356;442
randomized;131,80;385;359;356;446
randomized;128,80;381;359;356;443
randomized;131,55;374;359;356;443
randomized;131,35;378;359;356;445
randomized;130,70;392;359;356;449
randomized;131,70;380;359;356;448
randomized;129,55;379;359;356;439
randomized;127,50;374;359;356;446
randomized;131,45;382;359;356;449
randomized;130,80;375;359;356;443
randomized;129,00;375;359;356;452
randomized;131,45;376;359;356;446
randomized;132,65;377;359;356;448
randomized;131,95;385;359;356;446
randomized;129,65;376;359;356;442
randomized;130,40;378;359;356;447
randomized;130,90;379;359;356;447
randomized;132,50;380;359;356;444
randomized;130,20;383;359;356;439
randomized;131,45;379;359;356;452
randomized;131,10;376;359;356;445
randomized;130,25;382;359;356;443
randomized;131,10;382;359;356;449
randomized;129,85;372;359;356;443
randomized;129,80;381;359;356;446
randomized;133,55;381;359;356;451
randomized;132,35;385;359;356;456
randomized;132,00;376;359;356;450
randomized;132,90;387;359;356;445
randomized;131,75;387;359;356;451
randomized;128,70;372;359;356;444
randomized;128,80;376;359;356;446
randomized;129,75;370;359;356;438
randomized;131,00;375;359;356;447
randomized;129,05;380;359;356;443
randomized;127,45;369;359;356;435
randomized;129,25;379;359;356;449
randomized;128,35;375;359;356;446
randomized;132,55;390;359;356;446
randomized;132,35;377;359;356;445
randomized;127,95;378;359;356;442
randomized;130,35;378;359;356;435
randomized;129,45;379;359;356;439
randomized;130,05;378;359;356;450
randomized;129,05;372;359;356;456
randomized;132,80;381;359;356;444
randomized;130,30;378;359;356;451
randomized;131,50;388;359;356;452
randomized;133,85;389;359;356;453
randomized;130,50;383;359;356;449
randomized;131,60;379;359;356;448
randomized;131,85;381;359;356;444
randomized;127,85;377;359;356;437
randomized;133,85;384;359;356;442
randomized;129,70;382;359;356;443
randomized;130,60;379;359;356;445
randomized;130,90;380;359;356;442
randomized;132,20;381;359;356;442
randomized;127,95;367;359;356;443
randomized;132,60;379;359;356;444
randomized;131,75;378;359;356;444
randomized;128,35;374;359;356;443
randomized;127,05;373;359;356;439
randomized;129,95;370;359;356;448
randomized;130,50;384;359;356;445
randomized;129,80;373;359;356;449
randomized;130,30;379;359;356;445
randomized;131,20;388;359;356;445
randomized;129,15;375;359;356;442
randomized;130,65;381;359;356;446
randomized;130,15;377;359;356;448
randomized;133,65;383;359;356;451
randomized;128,30;382;359;356;442
randomized;131,20;384;359;356;448
randomized;132,65;386;359;356;448
randomized;131,40;379;359;356;441
randomized;130,40;381;359;356;440
randomized;129,85;379;359;356;437
randomized;129,80;376;359;356;444
randomized;131,20;382;359;356;448
randomized;130,85;391;359;356;449
randomized;130,50;385;359;356;444
randomized;131,15;380;359;356;453
randomized;130,85;387;359;356;446
randomized;132,25;376;359;356;449
randomized;132,15;383;359;356;446
randomized;129,45;380;359;356;439
randomized;131,65;375;359;356;445
randomized;133,30;383;359;356;451
randomized;132,00;386;359;356;447
randomized;132,65;388;359;356;446
randomized;130,25;370;359;356;441
randomized;133,15;383;359;356;450
randomized;132,35;385;359;356;447
randomized;129,40;382;359;356;450
randomized;132,85;385;359;356;450
randomized;133,45;382;359;356;449
randomized;131,30;383;359;356;449
randomized;131,35;389;359;356;449
randomized;132,65;384;359;356;447
randomized;132,40;385;359;356;445
randomized;130,80;377;359;356;443
randomized;132,25;379;359;356;444
randomized;131,60;377;359;356;450
randomized;132,20;380;359;356;448
randomized;130,10;376;359;356;451
randomized;130,65;376;359;356;444
randomized;131,95;383;359;356;445
randomized;132,05;389;359;356;441
randomized;131,15;376;359;356;450
randomized;129,55;376;359;356;442
randomized;131,85;372;359;356;446
randomized;131,40;383;359;356;445
randomized;131,10;378;359;356;446
randomized;130,55;390;359;356;445
randomized;129,80;380;359;356;444
randomized;132,15;389;359;356;448
randomized;129,25;376;359;356;449
randomized;131,00;381;359;356;442
randomized;130,10;377;359;356;445
randomized;127,95;375;359;356;447
randomized;131,50;383;359;356;445
randomized;132,05;382;359;356;442
randomized;130,15;377;359;356;453
randomized;130,00;381;359;356;440
randomized;129,80;376;359;356;449
randomized;132,55;381;359;356;454
randomized;129,65;384;359;356;453
randomized;132,10;385;359;356;443
randomized;129,80;380;359;356;444
randomized;128,15;381;359;356;445
randomized;131,05;384;359;356;445
randomized;130,60;374;359;356;441
randomized;132,30;380;359;356;444
randomized;131,10;387;359;356;446
randomized;129,20;375;359;356;444
randomized;133,30;388;359;356;449
randomized;128,45;374;359;356;446
randomized;132,45;383;359;356;444
randomized;132,70;380;359;356;446
randomized;129,50;376;359;356;444
randomized;130,90;380;359;356;453
randomized;131,80;383;359;356;444
randomized;132,95;385;359;356;445
randomized;129,15;376;359;356;447
randomized;130,00;381;359;356;441
randomized;131,60;375;359;356;446
randomized;127,50;373;359;356;440
randomized;130,75;377;359;356;443
randomized;129,35;381;359;356;445
randomized;130,30;380;359;356;440
randomized;128,45;377;359;356;439
randomized;130,80;382;359;356;454
randomized;130,05;384;359;356;448
randomized;130,50;380;359;356;442
randomized;131,35;392;359;356;455
randomized;132,25;383;359;356;450
randomized;131,05;383;359;356;446
randomized;129,15;379;359;356;453
randomized;132,65;392;359;356;447
randomized;131,35;381;359;356;447
randomized;131,95;375;359;356;454
randomized;130,95;386;359;356;450
randomized;133,65;386;359;356;454
randomized;129,95;367;359;356;454
randomized;128,65;371;359;356;445
randomized;130,20;376;359;356;445
randomized;133,25;385;359;356;454
randomized;132,10;385;359;356;448
randomized;130,95;379;359;356;447
randomized;129,35;377;359;356;448
randomized;130,50;385;359;356;457
randomized;130,45;378;359;356;446
randomized;127,30;368;359;356;443
randomized;131,60;381;359;356;441
randomized;133,20;381;359;356;444
randomized;132,90;386;359;356;451
randomized;130,75;376;359;356;447
randomized;127,90;381;359;356;444
randomized;130,95;378;359;356;447
randomized;130,60;392;359;356;450
randomized;131,60;389;359;356;444
randomized;130,20;373;359;356;442
randomized;128,80;378;359;356;440
randomized;130,90;378;359;356;446
randomized;132,55;379;359;356;440
randomized;130,30;382;359;356;444
randomized;128,90;371;359;356;438
randomized;130,25;381;359;356;443
randomized;133,55;387;359;356;450
randomized;131,20;382;359;356;453
randomized;129,15;385;359;356;445
randomized;131,50;384;359;356;442
randomized;131,40;384;359;356;453
randomized;130,75;376;359;356;436
randomized;131,95;382;359;356;457
randomized;128,00;364;359;356;447
randomized;128,30;372;359;356;442
randomized;129,55;379;359;356;444
randomized;129,50;389;359;356;443
randomized;133,40;380;359;356;456
randomized;131,10;382;359;356;450
randomized;132,35;386;359;356;446
randomized;128,70;372;359;356;443
randomized;132,95;390;359;356;448
randomized;131,55;388;359;356;449
randomized;131,45;381;359;356;445
randomized;132,70;390;359;356;449
randomized;131,85;380;359;356;439
randomized;131,15;383;359;356;447
randomized;131,15;375;359;356;448
randomized;132,95;382;359;356;450
randomized;130,65;384;359;356;446
randomized;131,60;374;359;356;439
randomized;129,50;376;359;356;439
randomized;130,35;374;359;356;448
randomized;129,35;377;359;356;442
randomized;133,10;382;359;356;452
randomized;130,15;377;359;356;446
randomized;131,05;384;359;356;443
randomized;129,80;376;359;356;443
randomized;132,10;380;359;356;453
randomized;132,05;380;359;356;449
randomized;132,80;379;359;356;447
randomized;129,20;376;359;356;439
randomized;130,65;389;359;356;450
randomized;131,10;377;359;356;438
randomized;131,55;380;359;356;451
randomized;131,10;383;359;356;442
randomized;131,65;378;359;356;450
randomized;131,15;385;359;356;449
randomized;132,75;388;359;356;447
randomized;132,35;382;359;356;458
randomized;129,70;375;359;356;444
randomized;128,05;371;359;356;444
randomized;129,65;382;359;356;447
randomized;130,60;383;359;356;448
randomized;129,85;380;359;356;445
randomized;131,90;384;359;356;448
randomized;131,40;385;359;356;446
randomized;129,40;378;359;356;442
randomized;130,70;371;359;356;441
randomized;131,50;378;359;356;447
randomized;132,85;377;359;356;444
randomized;128,75;373;359;356;440
randomized;128,85;376;359;356;442
randomized;130,30;369;359;356;444
randomized;130,80;373;359;356;447
randomized;128,20;380;359;356;439
randomized;132,00;382;359;356;447
randomized;132,55;381;359;356;447
randomized;131,45;384;359;356;449
randomized;131,15;382;359;356;447
