Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;140,875;77;177;85;158
randomized;97,8333333333;130;177;85;170
randomized;101,5;131;177;85;168
randomized;102,2083333333;133;177;85;169
randomized;98,3333333333;134;177;85;168
randomized;103,125;122;177;85;175
randomized;99,3333333333;130;177;85;172
randomized;104,25;136;177;85;168
randomized;102,75;131;177;85;171
randomized;100,500;133;177;85;167
randomized;102,375;132;177;85;168
randomized;101,9166666666;129;177;85;170
randomized;99,875;132;177;85;170
randomized;105,0833333333;133;177;85;171
randomized;100,6666666666;130;177;85;170
randomized;104,0833333333;131;177;85;174
randomized;101,9999999999;127;177;85;173
randomized;103,625;125;177;85;172
randomized;105,5;134;177;85;169
randomized;105,50;135;177;85;168
randomized;103,375;129;177;85;172
randomized;106,6666666666;132;177;85;171
randomized;107,000;136;177;85;169
randomized;107,000;128;177;85;169
randomized;102,250;135;177;85;167
randomized;98,375;134;177;85;167
randomized;102,0833333333;128;177;85;173
randomized;105,75;128;177;85;172
randomized;102,4583333333;134;177;85;172
randomized;102,75;131;177;85;170
randomized;100,7500;134;177;85;170
randomized;99,75;123;177;85;170
randomized;107,0000;139;177;85;171
randomized;101,2500;132;177;85;172
randomized;107,3333333333;132;177;85;168
randomized;107,2500;133;177;85;172
randomized;101,1666666666;129;177;85;171
randomized;104,3333333333;129;177;85;169
randomized;104,1666666667;132;177;85;173
randomized;102,75;131;177;85;172
randomized;104,75;131;177;85;170
randomized;104,375;131;177;85;170
randomized;104,6666666666;134;177;85;171
randomized;98,500;122;177;85;175
randomized;100,375;127;177;85;171
randomized;106,3333333333;135;177;85;171
randomized;100,25;127;177;85;172
randomized;99,500;129;177;85;172
randomized;105,375;132;177;85;173
randomized;99,250;129;177;85;177
randomized;97,5833333333;134;177;85;167
randomized;101,75;132;177;85;174
randomized;98,4166666666;124;177;85;180
randomized;106,8333333333;137;177;85;171
randomized;100,750;127;177;85;175
randomized;101,75;127;177;85;177
randomized;97,9583333333;127;177;85;174
randomized;99,000;127;177;85;172
randomized;100,2916666666;126;177;85;178
randomized;97,625;123;177;85;178
randomized;97,0833333333;124;177;85;174
randomized;104,2500000000;134;177;85;170
randomized;103,7916666666;132;177;85;175
randomized;101,1250;129;177;85;171
randomized;99,9583333333;136;177;85;170
randomized;101,9166666667;133;177;85;169
randomized;101,2083333333;124;177;85;175
randomized;101,750;125;177;85;174
randomized;100,0833333333;127;177;85;176
randomized;105,4583333333;136;177;85;167
randomized;100,0833333333;125;177;85;176
randomized;98,9166666666;127;177;85;170
randomized;103,4583333333;128;177;85;176
randomized;102,0000;130;177;85;177
randomized;98,750;126;177;85;177
