Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;32,2952380952;42;1587;1588;1595
randomized;97,8404761890;149;1587;1588;200
randomized;88,6238095226;147;1587;1588;201
randomized;99,8321428557;152;1587;1588;200
randomized;98,8976190461;155;1587;1588;199
randomized;79,1067460303;147;1587;1588;194
randomized;101,3154761894;150;1587;1588;205
randomized;99,6464285703;153;1587;1588;200
randomized;97,8222222211;154;1587;1588;199
randomized;96,8511904749;153;1587;1588;199
randomized;96,0226190462;156;1587;1588;197
randomized;91,3392857133;150;1587;1588;202
randomized;95,4119047611;145;1587;1588;203
randomized;97,1988095222;153;1587;1588;194
randomized;94,8738095225;156;1587;1588;200
randomized;103,9178571414;154;1587;1588;203
randomized;90,5761904753;144;1587;1588;200
randomized;100,2440476181;150;1587;1588;201
randomized;103,5071428559;157;1587;1588;198
randomized;108,8499999987;158;1587;1588;198
randomized;100,6380952368;155;1587;1588;197
randomized;95,9869047610;154;1587;1588;197
randomized;93,5428571415;159;1587;1588;191
randomized;102,1738095227;152;1587;1588;204
randomized;97,6583333323;151;1587;1588;194
randomized;98,2880952372;144;1587;1588;211
randomized;92,3321428559;150;1587;1588;203
randomized;99,1154761895;155;1587;1588;197
randomized;94,7416666656;145;1587;1588;204
randomized;101,2547619035;153;1587;1588;196
randomized;99,9940476176;155;1587;1588;198
randomized;100,5559523797;156;1587;1588;200
randomized;94,0464285702;149;1587;1588;200
randomized;105,4023809507;153;1587;1588;203
randomized;97,0702380938;154;1587;1588;202
randomized;92,9047619037;155;1587;1588;191
randomized;103,4499999989;161;1587;1588;193
randomized;95,2333333319;146;1587;1588;201
randomized;98,1047619032;151;1587;1588;200
randomized;106,1404761893;163;1587;1588;190
randomized;91,5642857134;147;1587;1588;202
randomized;91,7523809511;151;1587;1588;195
randomized;96,7666666656;156;1587;1588;197
randomized;99,1738095222;151;1587;1588;195
randomized;100,5714285704;156;1587;1588;196
randomized;94,5666666650;151;1587;1588;197
randomized;97,2345238080;154;1587;1588;198
randomized;100,9678571415;150;1587;1588;202
randomized;89,3678571421;147;1587;1588;200
randomized;92,0797619036;148;1587;1588;203
randomized;97,6833333319;150;1587;1588;199
randomized;94,8226190463;152;1587;1588;194
randomized;100,7047619039;152;1587;1588;202
randomized;98,2190476181;151;1587;1588;201
randomized;99,5011904747;156;1587;1588;198
randomized;89,6285714274;148;1587;1588;199
randomized;98,9880952369;155;1587;1588;198
randomized;97,0119047609;155;1587;1588;197
randomized;97,0369047603;157;1587;1588;197
randomized;96,3142857129;149;1587;1588;204
randomized;100,1761904749;159;1587;1588;197
randomized;94,4547619040;144;1587;1588;209
randomized;91,2392857129;143;1587;1588;202
randomized;95,1773809509;151;1587;1588;196
randomized;88,4793650781;145;1587;1588;202
randomized;100,2380952364;156;1587;1588;193
randomized;93,8928571416;148;1587;1588;203
randomized;93,0607142843;153;1587;1588;198
randomized;96,1650793639;154;1587;1588;200
randomized;93,3023809515;147;1587;1588;200
randomized;90,1869047610;152;1587;1588;195
randomized;86,3821428561;138;1587;1588;204
randomized;97,6166666657;159;1587;1588;195
randomized;94,9166666656;154;1587;1588;194
randomized;84,3190476176;147;1587;1588;199
randomized;97,7773809512;155;1587;1588;195
randomized;94,3821428560;149;1587;1588;206
randomized;99,8666666654;151;1587;1588;204
randomized;87,8904761888;142;1587;1588;203
randomized;91,9809523799;153;1587;1588;198
randomized;98,0714285697;154;1587;1588;200
randomized;91,5071428561;154;1587;1588;199
randomized;95,1436507923;153;1587;1588;196
randomized;98,2285714275;158;1587;1588;192
randomized;97,2321428562;150;1587;1588;199
randomized;95,0404761895;146;1587;1588;207
randomized;94,7880952371;148;1587;1588;203
randomized;96,7547619033;155;1587;1588;195
randomized;95,9202380942;153;1587;1588;198
randomized;99,7095238084;158;1587;1588;195
randomized;102,1761904753;153;1587;1588;200
randomized;93,5119047605;149;1587;1588;199
randomized;99,8738095221;154;1587;1588;194
randomized;92,7154761895;145;1587;1588;202
randomized;101,4761904744;161;1587;1588;194
randomized;91,0476190461;153;1587;1588;196
randomized;100,8428571413;155;1587;1588;197
randomized;98,2559523800;153;1587;1588;200
randomized;99,1666666655;151;1587;1588;203
randomized;97,6309523800;153;1587;1588;194
randomized;89,0547619038;145;1587;1588;201
randomized;97,8392857131;153;1587;1588;201
randomized;96,3869047609;153;1587;1588;199
randomized;99,8595238083;156;1587;1588;196
randomized;100,7333333322;150;1587;1588;204
randomized;85,8285714275;146;1587;1588;200
randomized;101,3547619030;151;1587;1588;202
randomized;90,2091269826;146;1587;1588;205
randomized;96,6833333325;149;1587;1588;202
randomized;96,7023809509;158;1587;1588;197
randomized;100,2809523797;154;1587;1588;198
randomized;96,6035714273;153;1587;1588;198
randomized;99,7690476173;154;1587;1588;203
randomized;97,5964285698;154;1587;1588;198
randomized;96,0511904747;151;1587;1588;203
randomized;102,6174603163;160;1587;1588;194
randomized;100,5011904748;156;1587;1588;192
randomized;101,2309523800;146;1587;1588;205
randomized;106,8892857129;151;1587;1588;211
randomized;93,6261904749;148;1587;1588;202
randomized;96,0976190466;150;1587;1588;200
randomized;95,7916666655;151;1587;1588;200
randomized;102,0738095225;155;1587;1588;199
randomized;95,7210317447;153;1587;1588;196
randomized;92,9726190465;150;1587;1588;198
randomized;96,5400793636;152;1587;1588;201
randomized;98,4559523797;152;1587;1588;195
randomized;104,6726190463;154;1587;1588;201
randomized;92,8333333322;150;1587;1588;201
randomized;100,4952380939;149;1587;1588;205
randomized;93,9785714274;148;1587;1588;199
randomized;106,1047619035;159;1587;1588;195
randomized;100,0619047604;152;1587;1588;202
randomized;103,5285714268;161;1587;1588;195
randomized;94,1345238084;147;1587;1588;199
randomized;103,4809523796;156;1587;1588;200
randomized;86,3083333324;142;1587;1588;203
randomized;100,0023809511;153;1587;1588;196
randomized;94,8511904746;149;1587;1588;197
randomized;93,7642857132;147;1587;1588;203
randomized;103,5380952365;154;1587;1588;202
randomized;99,8404761891;155;1587;1588;195
randomized;101,4380952372;153;1587;1588;197
randomized;94,4714285700;149;1587;1588;206
randomized;97,3428571416;152;1587;1588;199
randomized;95,0190476182;147;1587;1588;200
randomized;93,7178571421;145;1587;1588;200
randomized;87,3476190462;154;1587;1588;193
randomized;95,2523809516;153;1587;1588;199
randomized;100,5857142845;154;1587;1588;201
randomized;100,9761904749;149;1587;1588;208
randomized;94,6380952369;147;1587;1588;204
randomized;98,5892857131;145;1587;1588;208
randomized;96,6261904750;154;1587;1588;191
randomized;98,5690476177;150;1587;1588;201
randomized;100,7952380940;156;1587;1588;191
randomized;97,7023809510;161;1587;1588;193
randomized;98,6166666655;159;1587;1588;191
randomized;95,2404761892;143;1587;1588;202
randomized;95,5238095227;146;1587;1588;200
randomized;96,2452380941;152;1587;1588;202
randomized;95,5869047608;149;1587;1588;204
randomized;99,7809523800;156;1587;1588;198
randomized;99,4698412690;152;1587;1588;202
randomized;98,4261904752;155;1587;1588;196
randomized;99,0107142843;150;1587;1588;201
randomized;101,1999999985;157;1587;1588;195
randomized;102,9285714274;154;1587;1588;201
randomized;97,4142857130;148;1587;1588;205
randomized;93,9749999991;152;1587;1588;203
randomized;94,9984126969;153;1587;1588;199
randomized;104,5249999992;159;1587;1588;199
randomized;104,3119047608;157;1587;1588;196
randomized;96,7523809510;148;1587;1588;201
randomized;90,4785714276;151;1587;1588;202
randomized;92,3214285696;154;1587;1588;198
randomized;103,9380952373;156;1587;1588;198
randomized;95,5833333322;153;1587;1588;199
randomized;98,7154761892;153;1587;1588;198
randomized;104,2404761893;155;1587;1588;199
randomized;101,1285714278;161;1587;1588;194
randomized;94,8142857133;147;1587;1588;198
randomized;104,7154761893;152;1587;1588;201
randomized;98,9999999990;154;1587;1588;194
randomized;87,9738095225;148;1587;1588;200
randomized;96,4261904755;159;1587;1588;193
randomized;96,7976190461;158;1587;1588;194
randomized;93,3428571415;157;1587;1588;192
randomized;103,6761904752;157;1587;1588;196
randomized;94,4738095225;155;1587;1588;198
randomized;100,0214285699;149;1587;1588;201
randomized;97,4476190463;148;1587;1588;199
randomized;104,6071428560;159;1587;1588;199
randomized;95,9559523800;149;1587;1588;201
randomized;96,9583333323;155;1587;1588;196
randomized;98,2642857133;146;1587;1588;201
randomized;90,9166666652;154;1587;1588;194
randomized;99,4595238083;157;1587;1588;197
randomized;97,3976190465;151;1587;1588;201
randomized;103,4142857128;157;1587;1588;194
randomized;101,3726190466;157;1587;1588;198
randomized;96,8202380942;147;1587;1588;204
randomized;93,7928571417;157;1587;1588;193
randomized;95,7583333323;148;1587;1588;200
randomized;92,8273809507;145;1587;1588;205
randomized;98,6119047609;152;1587;1588;197
randomized;100,6476190465;152;1587;1588;203
randomized;98,1261904750;151;1587;1588;197
randomized;90,5273809515;140;1587;1588;205
randomized;98,6690476182;146;1587;1588;205
randomized;96,6166666653;150;1587;1588;201
randomized;98,2523809512;158;1587;1588;194
randomized;101,1642857137;149;1587;1588;203
randomized;96,0773809511;148;1587;1588;201
randomized;98,9630952367;154;1587;1588;202
randomized;108,2499999989;156;1587;1588;206
randomized;102,5309523798;156;1587;1588;199
randomized;96,2166666654;153;1587;1588;199
randomized;97,3452380944;149;1587;1588;203
randomized;90,6166666652;152;1587;1588;193
randomized;100,7293650778;153;1587;1588;202
randomized;95,3773809511;155;1587;1588;202
randomized;93,0952380939;151;1587;1588;198
randomized;91,7178571419;147;1587;1588;199
randomized;95,5198412687;152;1587;1588;199
randomized;96,7095238084;150;1587;1588;199
randomized;104,8190476179;152;1587;1588;202
randomized;91,6071428559;150;1587;1588;200
randomized;102,5571428561;153;1587;1588;201
randomized;98,4309523796;153;1587;1588;201
randomized;99,4797619033;151;1587;1588;203
randomized;98,7047619032;156;1587;1588;195
randomized;102,0619047605;161;1587;1588;192
randomized;101,4142857128;154;1587;1588;202
randomized;92,0797619039;147;1587;1588;206
randomized;91,8095238084;146;1587;1588;197
randomized;96,7380952367;149;1587;1588;198
randomized;103,8999999986;156;1587;1588;195
randomized;104,4285714270;157;1587;1588;199
randomized;102,7833333323;155;1587;1588;198
randomized;99,3190476177;157;1587;1588;195
randomized;102,4452380941;154;1587;1588;202
randomized;98,1095238083;157;1587;1588;196
randomized;95,5607142847;147;1587;1588;201
randomized;100,3940476181;155;1587;1588;202
randomized;98,0619047607;153;1587;1588;199
randomized;101,6119047607;153;1587;1588;203
randomized;98,3595238083;159;1587;1588;192
randomized;93,6690476179;144;1587;1588;201
randomized;102,0238095226;158;1587;1588;201
randomized;97,4071428558;152;1587;1588;201
randomized;96,7261904753;154;1587;1588;200
randomized;100,6190476179;153;1587;1588;198
randomized;92,1083333319;147;1587;1588;201
randomized;90,6726190467;144;1587;1588;205
randomized;99,9404761893;151;1587;1588;198
randomized;98,2202380939;154;1587;1588;195
randomized;92,4464285705;147;1587;1588;200
randomized;100,1702380940;155;1587;1588;195
randomized;100,6857142845;155;1587;1588;198
randomized;97,1416666652;156;1587;1588;202
randomized;99,9619047608;157;1587;1588;194
randomized;99,9619047611;155;1587;1588;195
randomized;101,3952380941;151;1587;1588;199
randomized;98,6678571417;153;1587;1588;204
randomized;98,9499999987;154;1587;1588;198
randomized;96,2464285705;148;1587;1588;195
randomized;98,4083333324;151;1587;1588;200
randomized;97,8166666650;153;1587;1588;195
randomized;96,0428571420;146;1587;1588;201
randomized;98,4107142844;157;1587;1588;196
randomized;97,5809523795;151;1587;1588;197
randomized;94,5095238087;151;1587;1588;201
randomized;99,0333333321;154;1587;1588;196
randomized;96,2440476181;159;1587;1588;196
randomized;100,2690476175;152;1587;1588;199
randomized;96,5452380941;151;1587;1588;196
randomized;89,2047619034;146;1587;1588;199
randomized;98,1166666652;152;1587;1588;197
randomized;101,5642857128;152;1587;1588;196
randomized;94,4571428559;156;1587;1588;195
randomized;96,1035714272;155;1587;1588;191
randomized;107,0857142849;158;1587;1588;197
randomized;104,0261904749;159;1587;1588;199
randomized;105,1095238080;162;1587;1588;193
randomized;93,8571428563;149;1587;1588;201
randomized;100,5428571419;148;1587;1588;202
randomized;98,0761904750;152;1587;1588;195
randomized;93,6083333327;149;1587;1588;200
randomized;97,6833333321;151;1587;1588;201
randomized;97,0357142843;149;1587;1588;201
randomized;87,6166666658;144;1587;1588;196
randomized;87,6952380942;148;1587;1588;200
randomized;93,7690476182;152;1587;1588;196
randomized;96,3166666655;155;1587;1588;199
randomized;97,7452380941;157;1587;1588;194
randomized;100,4857142844;152;1587;1588;199
randomized;106,1535714273;157;1587;1588;197
randomized;94,0142857128;153;1587;1588;195
randomized;98,2952380940;151;1587;1588;200
randomized;104,3341269826;151;1587;1588;200
randomized;91,2428571416;151;1587;1588;197
randomized;97,6142857131;150;1587;1588;199
randomized;100,4571428560;160;1587;1588;196
randomized;104,6142857132;159;1587;1588;194
randomized;103,7952380944;153;1587;1588;195
randomized;109,4059523796;166;1587;1588;193
randomized;98,8202380943;156;1587;1588;195
randomized;97,3535714273;153;1587;1588;203
randomized;99,1186507919;144;1587;1588;204
randomized;103,7547619031;161;1587;1588;194
randomized;100,1091269830;158;1587;1588;196
randomized;95,8452380943;147;1587;1588;203
randomized;105,5333333320;156;1587;1588;196
randomized;96,2690476178;154;1587;1588;199
randomized;103,1238095226;160;1587;1588;193
randomized;99,9226190463;153;1587;1588;200
randomized;89,4809523798;147;1587;1588;201
randomized;97,0071428559;156;1587;1588;195
randomized;80,9166666657;143;1587;1588;201
randomized;85,6615079353;147;1587;1588;199
