Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;64,8833333331;197;144;201;220
randomized;66,5499999998;191;144;201;217
randomized;69,7499999998;208;144;201;224
randomized;69,2499999998;207;144;201;229
randomized;68,5999999998;211;144;201;226
randomized;67,5499999998;198;144;201;222
randomized;66,6333333332;193;144;201;223
randomized;66,8833333331;209;144;201;230
randomized;69,4499999998;206;144;201;228
randomized;65,9499999998;192;144;201;217
randomized;66,4333333331;203;144;201;223
randomized;65,9833333331;197;144;201;221
randomized;68,3833333332;202;144;201;227
randomized;69,1333333332;211;144;201;231
randomized;69,2999999998;203;144;201;223
randomized;67,3666666665;202;144;201;223
randomized;66,2166666665;198;144;201;224
randomized;65,3999999998;191;144;201;222
randomized;67,6499999998;203;144;201;225
randomized;67,7833333331;205;144;201;230
randomized;67,0666666665;195;144;201;221
randomized;66,4499999998;200;144;201;220
randomized;67,1499999998;206;144;201;225
randomized;67,7666666665;196;144;201;221
randomized;66,9499999998;189;144;201;219
randomized;66,9999999998;195;144;201;221
randomized;69,9333333332;197;144;201;225
randomized;65,4833333332;193;144;201;222
randomized;68,3999999998;208;144;201;227
randomized;65,3833333332;186;144;201;219
randomized;66,6666666665;203;144;201;222
randomized;69,7999999998;201;144;201;223
randomized;66,5999999998;192;144;201;221
randomized;66,4999999998;194;144;201;221
randomized;68,9833333331;216;144;201;231
randomized;67,1333333331;200;144;201;224
randomized;67,1833333331;200;144;201;223
randomized;68,8999999998;203;144;201;223
randomized;66,0166666665;196;144;201;222
randomized;64,9833333331;194;144;201;221
randomized;68,8999999998;199;144;201;222
randomized;66,3333333332;194;144;201;222
randomized;64,1166666665;197;144;201;222
randomized;67,1499999998;200;144;201;222
randomized;66,5499999998;193;144;201;220
randomized;66,2666666665;200;144;201;222
randomized;68,4833333331;200;144;201;222
randomized;65,8666666665;191;144;201;221
randomized;66,8499999999;202;144;201;226
randomized;67,7833333332;215;144;201;233
randomized;68,7333333331;205;144;201;223
randomized;67,4333333331;201;144;201;227
randomized;67,8333333331;201;144;201;224
randomized;67,7833333331;198;144;201;221
randomized;66,3333333331;192;144;201;222
randomized;66,9666666665;197;144;201;224
randomized;67,7833333332;208;144;201;232
randomized;67,7333333331;196;144;201;221
randomized;66,8333333332;199;144;201;219
randomized;66,9333333331;197;144;201;223
randomized;66,5333333332;200;144;201;223
randomized;68,8333333331;196;144;201;223
randomized;66,9166666665;193;144;201;219
randomized;67,5833333331;199;144;201;226
randomized;67,1666666665;199;144;201;222
randomized;67,3499999998;199;144;201;222
randomized;68,2333333331;201;144;201;226
randomized;66,2333333331;197;144;201;223
randomized;67,1333333332;194;144;201;220
randomized;65,6499999998;191;144;201;221
randomized;64,4499999998;203;144;201;230
randomized;64,4166666665;205;144;201;225
randomized;66,6666666665;198;144;201;224
randomized;67,1999999998;204;144;201;225
randomized;66,4333333331;195;144;201;222
randomized;65,3666666665;195;144;201;222
randomized;67,0166666665;198;144;201;224
randomized;66,0333333331;192;144;201;220
randomized;66,9333333331;199;144;201;222
randomized;67,8166666665;199;144;201;223
randomized;68,1666666665;193;144;201;223
randomized;68,5833333331;206;144;201;226
randomized;69,0499999998;206;144;201;226
randomized;68,0333333332;199;144;201;223
randomized;66,8833333331;193;144;201;219
randomized;64,7499999998;203;144;201;222
randomized;67,3833333331;198;144;201;219
randomized;68,2999999998;195;144;201;225
randomized;64,8499999998;195;144;201;223
randomized;66,9499999998;207;144;201;227
randomized;67,8499999998;212;144;201;230
randomized;66,2333333332;202;144;201;226
randomized;66,8333333331;205;144;201;228
randomized;65,6499999998;198;144;201;224
randomized;67,3499999999;192;144;201;221
randomized;67,5166666665;209;144;201;227
randomized;67,3499999998;210;144;201;228
randomized;66,1999999998;200;144;201;222
randomized;67,4999999998;191;144;201;220
randomized;64,7999999998;184;144;201;219
randomized;67,9999999998;206;144;201;228
randomized;66,6333333332;195;144;201;222
randomized;65,7499999998;200;144;201;225
randomized;68,2666666665;197;144;201;222
randomized;66,6333333331;196;144;201;224
randomized;66,4333333331;194;144;201;222
randomized;69,0999999998;207;144;201;229
randomized;67,5333333331;203;144;201;227
randomized;66,8833333331;199;144;201;219
randomized;68,6499999998;205;144;201;226
randomized;65,8999999998;192;144;201;219
randomized;66,5333333331;196;144;201;222
randomized;66,0999999998;199;144;201;227
randomized;66,7166666665;191;144;201;219
randomized;66,3499999998;192;144;201;221
randomized;66,8333333331;205;144;201;230
randomized;65,5999999998;199;144;201;220
randomized;67,3333333331;204;144;201;224
randomized;65,2833333331;199;144;201;226
randomized;69,3333333332;207;144;201;226
randomized;67,3499999998;197;144;201;224
randomized;69,3833333331;204;144;201;228
randomized;67,5166666665;197;144;201;225
randomized;69,8999999998;206;144;201;224
randomized;68,1499999998;202;144;201;221
randomized;68,4499999998;203;144;201;228
randomized;66,7666666665;193;144;201;220
randomized;68,2833333331;207;144;201;227
randomized;66,4999999998;195;144;201;220
randomized;69,2833333331;208;144;201;228
randomized;64,9833333331;189;144;201;222
randomized;67,8999999999;213;144;201;234
randomized;66,2999999999;191;144;201;220
randomized;66,3833333331;203;144;201;223
randomized;67,6833333332;200;144;201;222
randomized;65,7999999998;198;144;201;226
randomized;67,1999999998;198;144;201;220
randomized;67,3833333331;201;144;201;223
randomized;65,6333333331;201;144;201;225
randomized;67,2999999998;198;144;201;228
randomized;67,1499999998;201;144;201;222
randomized;66,8499999998;199;144;201;221
randomized;67,2833333331;194;144;201;225
randomized;67,6833333331;204;144;201;228
randomized;67,4999999998;210;144;201;231
randomized;68,5999999998;207;144;201;231
randomized;67,7333333331;199;144;201;221
randomized;66,9999999998;207;144;201;226
randomized;67,2833333331;201;144;201;227
randomized;68,7833333331;196;144;201;223
randomized;66,1166666665;199;144;201;223
randomized;66,6499999998;200;144;201;225
randomized;68,8999999998;195;144;201;224
randomized;66,5499999998;196;144;201;219
randomized;67,9499999998;200;144;201;225
randomized;68,3833333332;202;144;201;226
randomized;68,3833333331;199;144;201;223
randomized;69,7999999998;208;144;201;226
randomized;68,0999999998;195;144;201;226
randomized;69,2999999998;213;144;201;232
randomized;67,6666666665;201;144;201;225
randomized;66,7833333332;203;144;201;226
randomized;67,6833333331;200;144;201;221
randomized;66,4499999998;207;144;201;227
randomized;66,1333333332;202;144;201;225
randomized;64,7833333331;191;144;201;217
randomized;68,8999999998;195;144;201;221
randomized;68,3833333332;202;144;201;222
randomized;67,3999999998;200;144;201;226
randomized;68,2833333331;202;144;201;227
randomized;67,7999999999;204;144;201;232
randomized;67,1833333331;192;144;201;219
randomized;68,5999999998;211;144;201;227
randomized;68,6833333332;209;144;201;234
randomized;63,9999999998;188;144;201;218
randomized;67,9666666665;202;144;201;223
randomized;66,4999999999;200;144;201;227
randomized;66,7999999998;196;144;201;224
randomized;68,1499999998;205;144;201;229
randomized;67,1333333331;208;144;201;226
randomized;68,3999999998;201;144;201;221
randomized;68,3166666665;207;144;201;229
randomized;67,0333333331;199;144;201;221
randomized;69,7166666665;224;144;201;243
randomized;67,4499999998;202;144;201;224
randomized;65,5999999998;195;144;201;220
randomized;67,6666666665;199;144;201;222
randomized;68,3833333331;200;144;201;224
randomized;69,7833333331;210;144;201;227
randomized;65,8499999999;203;144;201;225
randomized;68,9666666665;201;144;201;224
randomized;67,6333333332;206;144;201;226
randomized;67,1333333332;198;144;201;222
randomized;67,0499999998;192;144;201;221
randomized;68,1833333332;196;144;201;224
randomized;68,7333333331;201;144;201;223
randomized;67,5833333331;195;144;201;220
randomized;67,5833333331;198;144;201;225
randomized;68,0166666665;199;144;201;223
randomized;67,1666666665;197;144;201;219
randomized;67,0833333331;197;144;201;223
randomized;67,6499999999;200;144;201;225
randomized;68,5999999998;202;144;201;225
randomized;67,1333333331;202;144;201;226
randomized;66,9833333331;205;144;201;226
randomized;68,5166666665;198;144;201;219
randomized;66,4833333332;195;144;201;222
randomized;68,0499999999;208;144;201;230
randomized;67,9999999998;194;144;201;222
randomized;67,3499999998;195;144;201;224
randomized;67,3833333331;197;144;201;224
randomized;69,2833333332;211;144;201;232
randomized;67,0833333331;197;144;201;220
randomized;66,1166666665;197;144;201;223
randomized;66,7833333331;204;144;201;227
randomized;67,2499999999;208;144;201;228
randomized;68,0333333331;202;144;201;224
randomized;67,3666666665;206;144;201;233
randomized;66,6333333331;206;144;201;228
randomized;68,6166666665;214;144;201;235
randomized;65,8333333331;202;144;201;224
randomized;67,7999999998;199;144;201;222
randomized;67,4666666665;200;144;201;224
randomized;64,8999999998;203;144;201;225
randomized;67,4999999998;202;144;201;221
randomized;66,8333333332;192;144;201;217
randomized;67,6999999998;193;144;201;221
randomized;68,4499999998;193;144;201;225
randomized;67,8833333331;194;144;201;221
randomized;67,6166666665;203;144;201;232
randomized;67,1833333332;195;144;201;220
randomized;68,0999999999;208;144;201;229
randomized;68,0333333331;201;144;201;223
randomized;67,8333333331;192;144;201;221
randomized;68,4999999998;202;144;201;225
randomized;68,4999999998;194;144;201;221
randomized;68,0833333331;193;144;201;218
randomized;67,6499999998;202;144;201;225
randomized;67,4833333332;199;144;201;221
randomized;67,8833333331;195;144;201;219
randomized;67,8333333331;199;144;201;222
randomized;67,6833333331;203;144;201;223
randomized;66,6833333331;195;144;201;223
randomized;67,6833333332;209;144;201;229
randomized;66,7333333331;205;144;201;225
randomized;68,2999999998;202;144;201;224
randomized;69,5666666665;219;144;201;238
randomized;66,0999999998;197;144;201;222
randomized;68,1999999998;201;144;201;233
randomized;67,1499999998;208;144;201;225
randomized;65,5999999998;195;144;201;222
randomized;67,7333333331;209;144;201;226
randomized;68,0499999998;209;144;201;229
randomized;66,6499999998;201;144;201;222
randomized;68,3833333331;201;144;201;228
randomized;66,9333333331;202;144;201;224
randomized;67,7499999998;210;144;201;227
randomized;67,9833333331;204;144;201;223
randomized;67,6833333331;194;144;201;221
randomized;66,0833333331;206;144;201;227
randomized;68,7999999998;206;144;201;226
randomized;68,0333333331;201;144;201;222
randomized;68,1499999998;199;144;201;223
randomized;67,1333333331;193;144;201;221
randomized;66,9499999998;202;144;201;226
randomized;68,9833333331;206;144;201;227
randomized;66,0999999998;202;144;201;224
randomized;65,6833333331;195;144;201;223
randomized;69,7833333331;205;144;201;223
randomized;66,6999999998;197;144;201;221
