Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;0;0;93;93;94
randomized;84,5;87;93;93;125
randomized;85,8333333333;82;93;93;121
randomized;88,00;83;93;93;125
randomized;79,5;80;93;93;129
randomized;82,50;81;93;93;133
randomized;78,3333333333;76;93;93;129
randomized;82,50;75;93;93;133
randomized;77,125;78;93;93;133
randomized;80,4166666667;82;93;93;121
randomized;91,750;87;93;93;126
randomized;83,750;82;93;93;131
randomized;84,500;81;93;93;133
randomized;89,000;84;93;93;128
randomized;80,50;80;93;93;125
randomized;91,5;89;93;93;117
randomized;89,50;85;93;93;124
randomized;83,8333333333;83;93;93;127
randomized;83,00;81;93;93;122
randomized;84,3333333333;85;93;93;125
randomized;82,25;78;93;93;130
randomized;89,5833333333;83;93;93;126
randomized;90,000;84;93;93;126
randomized;83,125;78;93;93;131
randomized;93,3333333333;86;93;93;130
randomized;88,750;83;93;93;126
randomized;91,0;85;93;93;118
randomized;85,3333333333;84;93;93;124
randomized;95,0833333333;89;93;93;118
randomized;83,5;81;93;93;125
randomized;88,375;86;93;93;129
randomized;84,00;80;93;93;124
randomized;85,125;84;93;93;134
randomized;84,75;81;93;93;126
randomized;85,125;81;93;93;127
randomized;87,6666666667;86;93;93;115
randomized;87,1666666667;80;93;93;136
randomized;89,5;83;93;93;122
randomized;87,625;86;93;93;123
randomized;84,3333333333;79;93;93;133
randomized;86,75;81;93;93;124
randomized;89,0000;85;93;93;127
randomized;85,4166666667;82;93;93;135
randomized;87,625;86;93;93;122
randomized;89,9166666667;85;93;93;124
randomized;89,8333333333;83;93;93;132
randomized;85,25;80;93;93;123
randomized;78,50;78;93;93;129
randomized;88,50;87;93;93;124
randomized;87,0;87;93;93;118
randomized;89,8750;81;93;93;133
randomized;87,875;82;93;93;129
randomized;89,0;86;93;93;120
randomized;85,0833333333;84;93;93;127
randomized;84,0833333333;81;93;93;132
randomized;80,3333333333;81;93;93;129
randomized;93,75;86;93;93;124
randomized;89,875;84;93;93;129
randomized;90,2083333333;87;93;93;123
randomized;83,2083333333;78;93;93;133
randomized;85,0;82;93;93;120
randomized;88,000;82;93;93;129
randomized;88,25;82;93;93;126
randomized;86,5;83;93;93;124
randomized;89,375;87;93;93;126
randomized;81,7916666667;82;93;93;136
randomized;85,375;85;93;93;125
randomized;91,50;87;93;93;120
randomized;82,9583333333;82;93;93;128
randomized;82,625;82;93;93;126
randomized;83,375;88;93;93;110
randomized;88,50;86;93;93;116
randomized;93,5;90;93;93;118
randomized;86,8750;84;93;93;125
randomized;86,3333333333;80;93;93;127
randomized;91,7916666666;84;93;93;129
randomized;89,625;85;93;93;122
randomized;88,3333333333;85;93;93;129
randomized;87,750;86;93;93;129
randomized;79,125;79;93;93;125
randomized;88,50;87;93;93;123
randomized;90,00;83;93;93;128
randomized;91,250;83;93;93;129
randomized;85,5833333333;86;93;93;124
randomized;82,00;83;93;93;115
randomized;89,75;86;93;93;123
randomized;82,2500;81;93;93;126
randomized;77,00;73;93;93;136
randomized;83,5000;82;93;93;129
randomized;81,0;81;93;93;121
randomized;90,8333333333;84;93;93;129
randomized;82,625;79;93;93;126
randomized;78,000;79;93;93;122
randomized;93,375;85;93;93;121
randomized;87,0;84;93;93;121
randomized;84,500;81;93;93;125
randomized;83,7500000000;81;93;93;127
randomized;86,0;80;93;93;134
randomized;83,75;79;93;93;129
randomized;93,00;83;93;93;131
randomized;85,000;83;93;93;124
randomized;89,75;84;93;93;129
randomized;81,875;84;93;93;123
randomized;84,50;83;93;93;129
randomized;87,25;87;93;93;127
randomized;85,50;80;93;93;132
randomized;91,25;88;93;93;126
randomized;86,25;83;93;93;129
randomized;87,7500;80;93;93;129
randomized;87,25;80;93;93;126
randomized;83,3333333333;81;93;93;124
randomized;83,875;78;93;93;139
randomized;87,750;84;93;93;126
randomized;81,5833333333;78;93;93;128
randomized;79,50;79;93;93;124
randomized;95,500;86;93;93;129
randomized;86,6250;83;93;93;127
randomized;88,50;85;93;93;112
randomized;88,75;83;93;93;129
randomized;87,5;84;93;93;118
randomized;93,250;88;93;93;128
randomized;86,50;84;93;93;133
randomized;84,25;82;93;93;127
randomized;89,7500;80;93;93;130
randomized;87,5;86;93;93;118
randomized;87,1666666667;85;93;93;130
randomized;91,0;89;93;93;118
randomized;83,500;83;93;93;126
randomized;89,125;86;93;93;122
randomized;88,50;83;93;93;123
randomized;79,75;81;93;93;125
randomized;89,5;83;93;93;119
randomized;90,5;86;93;93;119
randomized;88,375;85;93;93;122
randomized;87,50;87;93;93;120
randomized;87,0;84;93;93;119
randomized;93,75;85;93;93;126
randomized;89,1250;85;93;93;127
randomized;85,9166666666;82;93;93;129
randomized;90,4166666667;89;93;93;125
randomized;86,9999999999;87;93;93;129
randomized;91,75;86;93;93;120
randomized;84,0;85;93;93;119
randomized;82,0;79;93;93;126
randomized;84,5833333334;82;93;93;122
randomized;80,25;80;93;93;128
randomized;80,750;79;93;93;123
randomized;72,5833333333;79;93;93;127
randomized;88,6666666666;85;93;93;126
randomized;83,50;84;93;93;121
randomized;80,0;82;93;93;124
randomized;85,6666666667;86;93;93;129
randomized;83,3333333333;83;93;93;123
randomized;84,0833333333;80;93;93;128
randomized;83,0;82;93;93;127
randomized;85,0;82;93;93;132
randomized;79,0;80;93;93;129
randomized;82,5;83;93;93;125
randomized;86,50;85;93;93;125
randomized;83,3333333333;81;93;93;130
randomized;85,25;85;93;93;125
randomized;83,0;80;93;93;129
randomized;82,0833333333;79;93;93;134
randomized;83,50;82;93;93;126
randomized;85,8333333333;80;93;93;128
randomized;88,3333333333;82;93;93;125
randomized;82,4166666667;83;93;93;130
randomized;89,4583333333;86;93;93;121
randomized;85,75;81;93;93;125
randomized;88,5;80;93;93;129
randomized;81,5416666667;77;93;93;136
randomized;81,3750;83;93;93;118
randomized;90,0;90;93;93;117
randomized;79,5;80;93;93;134
randomized;84,75;81;93;93;124
randomized;82,75;79;93;93;128
randomized;79,8333333333;79;93;93;130
randomized;90,4166666667;88;93;93;118
randomized;81,25;80;93;93;122
randomized;91,000;85;93;93;131
randomized;86,0;84;93;93;118
randomized;87,00;86;93;93;131
randomized;89,500;84;93;93;128
randomized;92,375;88;93;93;120
randomized;88,00;86;93;93;114
randomized;90,3333333333;89;93;93;114
randomized;92,7500;86;93;93;124
randomized;87,25;83;93;93;126
randomized;89,2083333333;85;93;93;121
randomized;89,75;84;93;93;124
randomized;89,25;81;93;93;125
randomized;88,25;84;93;93;129
randomized;90,25;87;93;93;120
randomized;90,0;83;93;93;122
randomized;89,250;83;93;93;125
randomized;87,0;83;93;93;127
randomized;83,00;81;93;93;124
randomized;92,3333333333;85;93;93;132
randomized;90,25;86;93;93;125
randomized;88,0000000000;84;93;93;125
randomized;84,25;82;93;93;131
randomized;88,375;82;93;93;126
randomized;84,8333333333;82;93;93;124
randomized;83,625;78;93;93;131
randomized;80,500;77;93;93;135
randomized;86,375;85;93;93;127
randomized;84,75;82;93;93;125
randomized;91,875;90;93;93;124
randomized;86,0833333333;82;93;93;135
randomized;73,875;71;93;93;136
randomized;87,5;86;93;93;125
randomized;87,00;82;93;93;122
randomized;87,750;85;93;93;118
randomized;84,5416666667;83;93;93;126
randomized;82,25;78;93;93;126
randomized;80,25;86;93;93;109
randomized;85,25;81;93;93;130
randomized;84,0;80;93;93;122
randomized;80,25;83;93;93;120
randomized;87,625;84;93;93;120
randomized;81,00;80;93;93;125
randomized;90,75;87;93;93;129
randomized;87,6666666666;86;93;93;119
randomized;91,7083333333;85;93;93;124
randomized;92,3333333333;85;93;93;133
randomized;91,25;89;93;93;119
randomized;90,6666666667;90;93;93;120
randomized;87,3333333333;86;93;93;113
randomized;83,500;81;93;93;121
randomized;87,5;87;93;93;128
randomized;87,0;84;93;93;118
randomized;84,0;81;93;93;130
randomized;82,0;81;93;93;122
randomized;80,0833333333;79;93;93;130
randomized;86,3333333333;85;93;93;127
randomized;78,4166666667;75;93;93;138
randomized;93,50;87;93;93;128
randomized;83,75;85;93;93;125
randomized;85,625;82;93;93;128
randomized;85,5;83;93;93;123
randomized;80,6666666667;79;93;93;123
randomized;86,5;84;93;93;124
randomized;90,5;83;93;93;125
randomized;77,75;80;93;93;124
randomized;82,25;81;93;93;121
randomized;86,5;84;93;93;119
randomized;88,5;85;93;93;122
randomized;84,5;84;93;93;129
randomized;87,00;80;93;93;129
randomized;85,75;84;93;93;119
randomized;82,0;78;93;93;131
randomized;88,875;85;93;93;126
randomized;91,25;87;93;93;127
randomized;91,0833333333;84;93;93;129
randomized;78,0000;79;93;93;114
randomized;82,875;81;93;93;124
randomized;80,375;79;93;93;129
randomized;87,500;84;93;93;121
randomized;86,0;80;93;93;127
randomized;88,875;80;93;93;137
randomized;86,0;82;93;93;123
randomized;89,0;84;93;93;120
randomized;86,8333333333;88;93;93;120
randomized;85,1666666666;80;93;93;135
