Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;0,5;1;182;182;183
randomized;137,7777777778;167;182;182;211
randomized;129,7500000000;158;182;182;204
randomized;136,2500000000;163;182;182;208
randomized;136,5833333333;163;182;182;213
randomized;135,375;162;182;182;212
randomized;136,0;168;182;182;203
randomized;135,4583333333;166;182;182;205
randomized;140,5;165;182;182;200
randomized;136,5;163;182;182;207
randomized;138,4166666666;163;182;182;210
randomized;136,9166666667;166;182;182;198
randomized;136,1666666666;163;182;182;209
randomized;138,3333333333;168;182;182;207
randomized;134,25;163;182;182;203
randomized;136,6666666667;155;182;182;211
randomized;138,0;166;182;182;204
randomized;135,5;166;182;182;205
randomized;135,8333333333;165;182;182;206
randomized;132,9166666667;164;182;182;213
randomized;131,8333333334;162;182;182;209
randomized;134,0833333333;162;182;182;210
randomized;133,7500000000;157;182;182;211
randomized;135,9166666667;164;182;182;217
randomized;137,2500000000;161;182;182;207
randomized;137,5833333333;166;182;182;206
randomized;135,0833333333;160;182;182;218
randomized;132,4166666667;164;182;182;210
randomized;133,25;165;182;182;207
randomized;132,0000000000;161;182;182;206
randomized;136,6111111111;163;182;182;206
randomized;136,25;164;182;182;206
randomized;134,3333333333;161;182;182;208
randomized;136,1666666666;159;182;182;213
randomized;135,9166666667;161;182;182;211
randomized;140,75;161;182;182;216
randomized;137,75;169;182;182;203
randomized;134,5833333333;165;182;182;212
randomized;135,2500000000;162;182;182;222
randomized;132,6666666667;163;182;182;202
randomized;134,6666666667;160;182;182;212
randomized;133,5;164;182;182;208
randomized;133,3333333333;160;182;182;209
randomized;136,25;163;182;182;213
randomized;137,5;169;182;182;204
randomized;135,0000000000;164;182;182;213
randomized;134,50;164;182;182;210
randomized;136,3333333333;162;182;182;208
randomized;132,8125;156;182;182;222
randomized;126,3750000000;151;182;182;219
randomized;133,0;158;182;182;207
randomized;130,75;160;182;182;211
randomized;129,8333333333;155;182;182;216
randomized;128,6666666666;159;182;182;225
randomized;130,75;160;182;182;214
randomized;126,0833333332;154;182;182;226
randomized;130,5833333333;160;182;182;211
randomized;134,7500000000;166;182;182;206
randomized;136,250;166;182;182;207
randomized;135,1666666667;159;182;182;213
randomized;137,7500000000;161;182;182;213
randomized;133,0000000000;153;182;182;220
randomized;134,0833333333;155;182;182;218
randomized;134,75;163;182;182;210
randomized;137,2916666666;165;182;182;214
randomized;135,1666666666;164;182;182;211
randomized;133,00;161;182;182;214
randomized;131,8333333334;159;182;182;220
randomized;130,5000000000;155;182;182;210
randomized;126,5833333333;159;182;182;214
randomized;134,6666666667;164;182;182;207
randomized;132,5833333333;159;182;182;226
randomized;135,1666666666;161;182;182;218
randomized;137,6666666667;164;182;182;200
randomized;137,0;165;182;182;202
randomized;137,0;163;182;182;203
randomized;133,5833333333;160;182;182;206
randomized;133,5;157;182;182;218
randomized;137,5000000000;163;182;182;209
randomized;136,6666666667;164;182;182;209
randomized;137,5;165;182;182;192
randomized;137,00;163;182;182;213
randomized;135,0833333334;163;182;182;207
randomized;135,25;163;182;182;214
randomized;138,3333333333;163;182;182;199
randomized;136,8333333333;161;182;182;208
randomized;130,9166666667;162;182;182;202
