Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;0;0;90;90;91
randomized;70,9583333333;75;90;90;116
randomized;80,2500;82;90;90;119
randomized;77,6666666667;82;90;90;113
randomized;77,875;78;90;90;111
randomized;80,25;79;90;90;112
randomized;75,875;83;90;90;114
randomized;75,0;83;90;90;110
randomized;74,50;80;90;90;117
randomized;81,3333333333;80;90;90;112
randomized;69,0000000000;73;90;90;129
randomized;77,50;78;90;90;121
randomized;73,25;77;90;90;116
randomized;80,5;82;90;90;112
randomized;77,0;78;90;90;124
randomized;76,5;81;90;90;109
randomized;79,0000;81;90;90;119
randomized;79,750;82;90;90;114
randomized;77,000;78;90;90;131
randomized;73,6666666666;78;90;90;124
randomized;81,0;80;90;90;121
randomized;77,75;78;90;90;119
randomized;74,0;75;90;90;120
randomized;75,375;76;90;90;126
randomized;77,1666666667;80;90;90;117
randomized;77,5;80;90;90;115
randomized;83,25;82;90;90;118
randomized;79,8333333333;78;90;90;119
randomized;74,5;78;90;90;118
randomized;68,8333333333;72;90;90;117
randomized;72,5;78;90;90;124
randomized;77,5;81;90;90;112
randomized;76,00;77;90;90;120
randomized;77,8333333333;82;90;90;117
randomized;73,8333333333;77;90;90;124
randomized;78,250;79;90;90;123
randomized;75,500;78;90;90;121
randomized;72,0833333333;75;90;90;119
randomized;75,875;78;90;90;127
randomized;70,5000;73;90;90;125
randomized;76,0;76;90;90;121
randomized;82,6250;78;90;90;123
randomized;82,5833333333;83;90;90;115
randomized;77,25;80;90;90;117
randomized;85,5;85;90;90;115
randomized;75,25;74;90;90;122
randomized;76,5;81;90;90;120
randomized;72,8333333333;78;90;90;114
randomized;78,5;79;90;90;124
randomized;78,0;79;90;90;124
randomized;74,125;78;90;90;117
randomized;77,375;79;90;90;120
randomized;80,125;78;90;90;120
randomized;71,0000;75;90;90;125
randomized;78,3333333333;80;90;90;121
randomized;77,75;83;90;90;115
randomized;71,250;71;90;90;128
randomized;79,5;80;90;90;114
randomized;77,0833333333;78;90;90;127
randomized;77,875;79;90;90;121
randomized;80,8333333333;80;90;90;115
randomized;75,25;74;90;90;135
randomized;76,0;78;90;90;123
randomized;69,5;76;90;90;120
randomized;82,0416666667;81;90;90;109
randomized;78,0833333333;80;90;90;116
randomized;74,0;75;90;90;116
randomized;78,3333333333;76;90;90;122
randomized;77,0;81;90;90;118
randomized;79,125;81;90;90;111
randomized;83,0;82;90;90;116
randomized;80,3333333333;81;90;90;116
randomized;83,5;84;90;90;105
randomized;75,0;80;90;90;114
randomized;75,5;78;90;90;115
randomized;83,75;84;90;90;117
randomized;82,50;81;90;90;112
randomized;76,3333333333;81;90;90;116
randomized;71,625;75;90;90;119
randomized;81,250;79;90;90;114
randomized;81,8750;80;90;90;125
randomized;77,8333333333;82;90;90;123
randomized;75,625;78;90;90;117
randomized;75,750;74;90;90;127
randomized;75,2500;78;90;90;121
randomized;76,750;79;90;90;119
randomized;78,00;74;90;90;125
randomized;75,75;82;90;90;111
randomized;69,875;74;90;90;127
randomized;74,0833333333;78;90;90;122
randomized;79,375;81;90;90;121
randomized;79,375;79;90;90;119
randomized;81,0;81;90;90;107
randomized;69,7083333333;71;90;90;127
randomized;79,00;78;90;90;127
randomized;77,1250;78;90;90;123
randomized;75,250;81;90;90;112
randomized;78,50;76;90;90;121
randomized;69,8333333333;74;90;90;129
randomized;74,7083333333;79;90;90;120
randomized;73,8333333333;77;90;90;126
randomized;78,5;79;90;90;119
randomized;75,75;81;90;90;121
randomized;75,750;78;90;90;116
randomized;77,1250;77;90;90;119
randomized;74,25;77;90;90;122
randomized;75,8333333333;80;90;90;117
randomized;77,0;73;90;90;119
randomized;70,7916666667;73;90;90;122
randomized;77,00;81;90;90;119
randomized;77,0;77;90;90;112
randomized;77,0;78;90;90;115
randomized;80,250;81;90;90;124
randomized;76,6250000000;81;90;90;117
randomized;79,4166666667;78;90;90;121
randomized;75,625;78;90;90;121
randomized;76,6666666666;80;90;90;113
randomized;78,0833333333;80;90;90;121
randomized;81,5;80;90;90;119
randomized;82,5;80;90;90;116
randomized;77,25;79;90;90;122
randomized;77,1666666667;79;90;90;116
randomized;77,375;79;90;90;119
randomized;75,3333333333;79;90;90;117
randomized;78,6666666667;80;90;90;120
randomized;76,500;82;90;90;113
randomized;78,00;77;90;90;113
randomized;83,50;82;90;90;117
randomized;77,50;81;90;90;118
randomized;78,000;83;90;90;123
randomized;72,25;78;90;90;115
randomized;76,75;80;90;90;119
randomized;83,00;80;90;90;115
randomized;73,6666666667;77;90;90;116
randomized;82,0;82;90;90;112
randomized;77,8750;77;90;90;119
randomized;76,75;80;90;90;118
randomized;78,8333333333;80;90;90;118
randomized;80,5;80;90;90;119
randomized;79,1250;79;90;90;122
randomized;74,000;76;90;90;118
randomized;82,5;82;90;90;115
randomized;80,875;77;90;90;123
randomized;72,500;76;90;90;122
randomized;76,5833333333;79;90;90;118
randomized;79,25;80;90;90;125
randomized;75,1666666667;78;90;90;119
randomized;82,8333333333;84;90;90;112
randomized;80,75;83;90;90;116
randomized;80,75;81;90;90;115
randomized;80,625;80;90;90;120
randomized;81,2500;80;90;90;123
randomized;76,3333333333;77;90;90;118
randomized;75,5833333333;78;90;90;116
randomized;74,1250;78;90;90;113
randomized;81,875;81;90;90;127
randomized;69,5833333333;76;90;90;120
randomized;77,875;75;90;90;125
randomized;79,0;82;90;90;121
randomized;73,5000;77;90;90;117
randomized;73,250;78;90;90;117
randomized;74,3333333333;81;90;90;114
randomized;79,0;83;90;90;111
randomized;79,50;79;90;90;123
randomized;75,3333333333;78;90;90;120
randomized;78,75;81;90;90;117
randomized;77,5;79;90;90;120
randomized;78,2083333333;80;90;90;121
randomized;79,00;82;90;90;115
randomized;77,00;76;90;90;125
randomized;77,5;81;90;90;116
randomized;78,50;77;90;90;116
randomized;81,75;84;90;90;114
randomized;82,25;81;90;90;108
randomized;80,5;78;90;90;124
randomized;78,1250;78;90;90;117
randomized;77,00;79;90;90;115
randomized;80,5416666666;82;90;90;119
randomized;78,8333333333;80;90;90;116
randomized;77,0;78;90;90;115
randomized;81,25;82;90;90;117
randomized;83,5;78;90;90;115
randomized;80,25;80;90;90;116
randomized;80,000;83;90;90;114
randomized;83,625;82;90;90;118
randomized;74,8333333333;77;90;90;123
randomized;82,0;78;90;90;117
randomized;81,50;80;90;90;124
randomized;86,75;87;90;90;109
randomized;79,25;78;90;90;126
randomized;79,0;80;90;90;121
randomized;83,0;81;90;90;117
randomized;84,25;85;90;90;112
randomized;77,5000;79;90;90;119
randomized;77,625;77;90;90;116
randomized;84,0;84;90;90;113
randomized;81,25;81;90;90;123
randomized;79,75;82;90;90;112
randomized;78,5833333333;80;90;90;113
randomized;81,625;80;90;90;120
randomized;78,5000;79;90;90;121
randomized;82,25;82;90;90;108
randomized;81,8333333333;83;90;90;122
randomized;78,25;79;90;90;119
randomized;81,5;84;90;90;112
randomized;81,5;82;90;90;113
randomized;79,375;75;90;90;120
randomized;84,00;83;90;90;108
randomized;83,0416666667;82;90;90;115
randomized;84,8333333333;84;90;90;115
randomized;87,25;82;90;90;115
randomized;75,5000;78;90;90;120
randomized;78,25;79;90;90;122
randomized;73,8333333333;80;90;90;118
randomized;66,25;74;90;90;125
randomized;78,625;76;90;90;122
randomized;74,875;79;90;90;115
randomized;80,25;79;90;90;116
randomized;75,5416666667;76;90;90;122
randomized;75,25;77;90;90;123
randomized;77,00;81;90;90;113
randomized;73,750;75;90;90;126
randomized;81,25;76;90;90;124
randomized;79,25;84;90;90;115
randomized;70,00;74;90;90;127
randomized;80,5;81;90;90;118
randomized;77,875;82;90;90;118
randomized;77,7500;79;90;90;119
randomized;74,8333333333;76;90;90;122
randomized;77,375;79;90;90;126
randomized;78,8333333333;81;90;90;121
randomized;85,1250;80;90;90;123
randomized;77,25;79;90;90;116
randomized;68,75;73;90;90;116
randomized;76,875;75;90;90;112
randomized;82,000;80;90;90;123
randomized;67,500;75;90;90;121
randomized;73,5833333333;77;90;90;124
randomized;66,2083333333;75;90;90;125
randomized;72,125;75;90;90;124
randomized;71,5;77;90;90;126
randomized;81,25;79;90;90;123
randomized;75,7083333333;72;90;90;128
randomized;82,5;83;90;90;116
randomized;77,50;78;90;90;126
randomized;67,00;75;90;90;114
randomized;77,50;79;90;90;119
randomized;75,75;77;90;90;128
randomized;74,875;77;90;90;122
randomized;73,625;81;90;90;113
randomized;75,25;77;90;90;119
randomized;75,2500;77;90;90;125
randomized;73,25;77;90;90;113
randomized;70,5;73;90;90;117
randomized;82,0;81;90;90;128
randomized;73,50;74;90;90;124
randomized;75,000;75;90;90;121
randomized;77,25;80;90;90;118
randomized;80,2500;80;90;90;115
randomized;81,875;78;90;90;118
randomized;80,0;81;90;90;114
randomized;81,25;81;90;90;122
randomized;74,75;80;90;90;108
randomized;80,25;82;90;90;111
randomized;79,6666666667;81;90;90;107
randomized;79,75;80;90;90;113
randomized;78,000;76;90;90;132
randomized;77,5;79;90;90;109
randomized;75,5;78;90;90;119
randomized;77,375;81;90;90;120
randomized;71,50;73;90;90;118
randomized;82,3333333333;81;90;90;117
randomized;76,00;79;90;90;119
randomized;75,5;79;90;90;110
randomized;79,2083333333;80;90;90;117
randomized;79,25;78;90;90;113
randomized;77,75;77;90;90;121
randomized;77,8333333333;78;90;90;127
randomized;80,00;80;90;90;116
randomized;77,75;76;90;90;126
randomized;79,5833333333;77;90;90;117
randomized;80,50;78;90;90;124
randomized;81,25;82;90;90;114
randomized;75,3750;81;90;90;120
randomized;73,5833333333;80;90;90;119
randomized;75,5;75;90;90;124
randomized;74,5;74;90;90;126
randomized;76,1666666667;74;90;90;126
randomized;82,00;78;90;90;117
randomized;74,3333333333;77;90;90;117
randomized;76,375;78;90;90;119
randomized;75,3333333333;76;90;90;125
randomized;78,75;74;90;90;124
randomized;79,6666666666;85;90;90;115
randomized;75,00;79;90;90;116
randomized;74,125;79;90;90;118
randomized;74,125;77;90;90;120
randomized;73,5833333333;75;90;90;116
randomized;83,00;75;90;90;117
randomized;77,5000;79;90;90;116
randomized;79,5;81;90;90;111
randomized;72,1666666667;73;90;90;125
randomized;75,375;76;90;90;116
randomized;80,0;78;90;90;116
randomized;77,625;77;90;90;122
randomized;74,0833333333;79;90;90;121
randomized;83,4166666667;80;90;90;117
randomized;76,75;77;90;90;123
randomized;80,0;82;90;90;119
randomized;81,00;83;90;90;116
randomized;75,250;73;90;90;126
randomized;79,0;75;90;90;120
randomized;77,625;74;90;90;124
randomized;79,0;80;90;90;118
randomized;77,00;79;90;90;117
