Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;61,4285714279;104;118;126;154
randomized;110,6423280423;127;118;126;147
randomized;108,4833333331;123;118;126;155
randomized;105,7952380948;123;118;126;151
randomized;123,1714285713;130;118;126;157
randomized;103,7690476186;123;118;126;145
randomized;110,5896825395;123;118;126;156
randomized;113,8349206347;124;118;126;155
randomized;113,9476190477;126;118;126;156
randomized;119,4952380949;128;118;126;153
randomized;121,3071428571;133;118;126;148
randomized;110,1428571426;125;118;126;149
randomized;112,8428571426;125;118;126;148
randomized;111,0238095237;126;118;126;153
randomized;106,8619047617;121;118;126;151
randomized;113,9492063492;125;118;126;153
randomized;109,5142857139;126;118;126;148
randomized;119,4476190475;126;118;126;157
randomized;116,7785714284;126;118;126;157
randomized;107,0182539682;121;118;126;159
randomized;115,7857142857;129;118;126;151
randomized;109,9999999998;124;118;126;152
randomized;110,9349206345;124;118;126;153
randomized;104,0571428569;120;118;126;158
randomized;116,1714285711;127;118;126;148
randomized;113,7523809520;124;118;126;153
randomized;117,7523809519;128;118;126;159
randomized;119,7761904758;132;118;126;146
randomized;114,0238095238;129;118;126;149
randomized;108,6337301588;120;118;126;164
randomized;106,4634920632;122;118;126;150
randomized;109,5047619046;124;118;126;158
randomized;109,9523809516;121;118;126;153
randomized;109,7095238092;124;118;126;163
randomized;118,8476190474;130;118;126;153
randomized;104,7777777774;119;118;126;161
randomized;103,3023809523;119;118;126;155
randomized;114,4857142857;127;118;126;155
randomized;114,8523809522;124;118;126;158
randomized;115,9190476192;126;118;126;157
randomized;106,9714285714;125;118;126;144
randomized;115,2666666664;123;118;126;157
randomized;113,5190476189;124;118;126;158
randomized;108,5642857139;122;118;126;156
randomized;111,9071428570;124;118;126;154
randomized;113,8714285713;125;118;126;154
randomized;108,9857142855;123;118;126;159
randomized;114,2952380951;129;118;126;145
randomized;117,5904761905;127;118;126;153
randomized;119,0333333330;128;118;126;149
randomized;112,0428571426;125;118;126;151
randomized;123,6214285712;128;118;126;160
randomized;106,5273809520;121;118;126;152
randomized;114,9142857143;128;118;126;149
randomized;118,5999999998;127;118;126;154
randomized;103,1571428572;117;118;126;156
randomized;107,7619047617;122;118;126;153
randomized;113,0142857144;126;118;126;156
randomized;111,6214285714;125;118;126;153
randomized;110,7333333330;125;118;126;151
randomized;117,5396825391;122;118;126;161
randomized;115,6428571427;130;118;126;149
randomized;114,7952380953;129;118;126;150
randomized;116,2071428567;127;118;126;151
randomized;118,3809523805;129;118;126;151
randomized;114,1238095232;125;118;126;150
randomized;110,5130952379;125;118;126;149
randomized;118,2571428569;126;118;126;156
randomized;114,1333333334;128;118;126;154
