Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;141,0678571429;144;187;126;230
randomized;168,3428571429;160;187;126;218
randomized;178,4190476187;166;187;126;215
randomized;169,6809523805;163;187;126;220
randomized;180,3761904759;167;187;126;221
randomized;188,1238095238;173;187;126;217
randomized;185,2190476191;166;187;126;213
randomized;177,8999999998;167;187;126;209
randomized;178,4285714285;170;187;126;210
randomized;176,9492063493;163;187;126;219
randomized;179,8761904761;167;187;126;215
randomized;177,0547619048;164;187;126;213
randomized;179,9261904761;164;187;126;216
randomized;170,9726190477;164;187;126;210
randomized;177,6190476191;165;187;126;213
randomized;178,7833333329;166;187;126;217
randomized;174,6468253969;166;187;126;216
randomized;181,7571428570;167;187;126;219
randomized;182,0428571426;170;187;126;218
randomized;174,6428571424;162;187;126;221
randomized;180,2190476189;170;187;126;217
randomized;179,6440476188;163;187;126;213
randomized;175,6785714286;166;187;126;214
randomized;165,2166666663;160;187;126;220
randomized;177,9428571423;166;187;126;216
randomized;166,4285714285;159;187;126;225
randomized;180,0753968250;170;187;126;227
randomized;169,5904761907;161;187;126;223
randomized;158,4380952379;158;187;126;217
randomized;170,6571428572;164;187;126;223
randomized;170,1619047620;165;187;126;217
randomized;173,4714285713;161;187;126;220
randomized;169,1285714287;158;187;126;220
randomized;165,4595238095;162;187;126;215
randomized;181,2190476190;168;187;126;207
randomized;178,2452380953;169;187;126;212
randomized;193,3952380951;173;187;126;215
randomized;177,3428571427;165;187;126;214
randomized;188,0190476195;177;187;126;219
randomized;182,9095238093;167;187;126;210
randomized;179,3190476194;168;187;126;211
randomized;179,8849206349;165;187;126;217
randomized;175,1476190470;165;187;126;215
randomized;188,6714285715;173;187;126;211
randomized;178,5880952376;167;187;126;209
randomized;178,6285714285;166;187;126;211
randomized;183,2952380954;171;187;126;215
randomized;188,9988095236;170;187;126;217
randomized;190,0476190473;169;187;126;220
randomized;185,5190476189;170;187;126;213
randomized;180,3047619048;166;187;126;207
randomized;181,6142857140;167;187;126;209
randomized;197,5619047620;173;187;126;212
randomized;170,3809523809;163;187;126;216
randomized;181,1380952383;168;187;126;214
randomized;183,9904761902;168;187;126;215
randomized;176,2285714291;165;187;126;213
randomized;188,4666666662;174;187;126;215
randomized;181,8571428575;162;187;126;216
randomized;178,2809523806;167;187;126;214
randomized;173,3333333332;163;187;126;214
randomized;177,9285714284;162;187;126;221
randomized;175,6428571427;160;187;126;212
randomized;168,8428571428;161;187;126;213
randomized;175,0285714288;170;187;126;217
randomized;186,8142857139;170;187;126;219
randomized;176,2547619050;164;187;126;209
randomized;184,6857142857;169;187;126;211
randomized;186,8476190477;170;187;126;214
