Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;26,5555555555;15;289;290;297
randomized;74,1369047602;103;289;290;152
randomized;69,0238095227;94;289;290;149
randomized;1393,0476190462;777;289;290;873
randomized;76,6825396809;105;289;290;152
randomized;70,7619047605;101;289;290;148
randomized;74,0873015857;110;289;290;145
randomized;72,4841269824;105;289;290;148
randomized;69,8690476174;105;289;290;145
randomized;58,5079365064;98;289;290;147
randomized;64,7103174590;99;289;290;152
randomized;65,0833333320;97;289;290;152
randomized;75,7857142842;100;289;290;151
randomized;72,2123015861;105;289;290;149
randomized;71,5734126968;105;289;290;148
randomized;73,2023809511;105;289;290;149
randomized;72,9722222206;101;289;290;149
randomized;63,6547619033;102;289;290;147
randomized;71,1646825385;102;289;290;151
randomized;72,6468253955;103;289;290;153
randomized;68,7658730143;107;289;290;144
randomized;70,0238095226;95;289;290;156
randomized;71,6031746016;108;289;290;144
randomized;69,0992063477;105;289;290;147
randomized;70,1587301572;103;289;290;148
randomized;73,1111111099;106;289;290;149
randomized;65,1865079350;100;289;290;149
randomized;73,3789682525;106;289;290;150
randomized;70,3869047607;102;289;290;152
randomized;75,9007936491;104;289;290;148
randomized;62,2916666654;95;289;290;151
randomized;57,7380952369;93;289;290;154
randomized;65,1587301575;100;289;290;151
randomized;70,5079365069;100;289;290;153
randomized;67,7638888872;102;289;290;149
randomized;63,7777777766;92;289;290;158
randomized;68,8690476177;104;289;290;147
randomized;66,7797619032;97;289;290;156
randomized;67,9007936495;101;289;290;150
randomized;69,2619047603;98;289;290;153
randomized;73,3015873001;107;289;290;147
randomized;69,6111111100;95;289;290;153
randomized;69,9285714272;102;289;290;150
randomized;65,5992063476;101;289;290;145
randomized;69,4285714269;105;289;290;142
randomized;68,7301587287;104;289;290;149
randomized;68,8214285700;102;289;290;149
randomized;75,4166666655;106;289;290;145
randomized;64,4999999985;103;289;290;143
randomized;73,4047619030;105;289;290;150
randomized;72,0992063477;104;289;290;150
randomized;73,4087301573;102;289;290;148
randomized;74,5793650774;107;289;290;145
randomized;70,4186507919;107;289;290;145
randomized;66,2301587288;100;289;290;151
randomized;59,8055555543;96;289;290;150
randomized;72,0476190462;105;289;290;148
randomized;69,8650793635;100;289;290;150
randomized;76,3373015857;108;289;290;144
randomized;70,4642857133;101;289;290;151
randomized;73,9642857129;100;289;290;154
randomized;73,4404761888;99;289;290;152
randomized;69,2063492051;102;289;290;148
randomized;67,5873015861;99;289;290;151
randomized;69,5555555541;101;289;290;147
randomized;63,4920634906;98;289;290;150
randomized;66,1269841256;99;289;290;148
randomized;72,2261904746;103;289;290;149
randomized;56,7182539670;94;289;290;152
randomized;73,1468253953;104;289;290;149
randomized;71,2063492049;107;289;290;149
randomized;70,3015873001;105;289;290;149
randomized;66,1468253949;106;289;290;142
randomized;1394,2519841256;776;289;290;873
randomized;1370,2460317448;762;289;290;871
randomized;1364,4841269824;765;289;290;870
randomized;1383,1746031733;767;289;290;872
randomized;1379,8908730148;767;289;290;871
randomized;1376,6865079350;769;289;290;870
randomized;1359,3075396814;761;289;290;868
randomized;1378,6865079350;772;289;290;870
randomized;1375,1607142843;766;289;290;872
randomized;1369,4265873001;767;289;290;871
randomized;1365,0753968239;765;289;290;872
randomized;1385,5555555541;776;289;290;872
randomized;1381,3730158714;775;289;290;869
randomized;1376,2757936494;767;289;290;874
randomized;72,7182539667;101;289;290;149
randomized;58,1230158716;97;289;290;145
randomized;68,5952380938;99;289;290;153
randomized;68,7361111098;108;289;290;148
randomized;62,1785714276;89;289;290;157
randomized;57,8015873000;91;289;290;150
randomized;68,7916666653;99;289;290;151
randomized;56,7182539667;99;289;290;149
randomized;61,0119047607;94;289;290;154
randomized;68,1706349192;102;289;290;148
randomized;71,2182539667;105;289;290;151
randomized;64,1488095223;96;289;290;147
randomized;64,8055555541;96;289;290;154
randomized;67,9007936493;103;289;290;150
randomized;77,8789682529;104;289;290;151
randomized;67,6230158714;107;289;290;146
randomized;71,3253968236;104;289;290;147
randomized;69,4999999986;99;289;290;152
randomized;60,7301587286;95;289;290;147
randomized;65,9841269827;99;289;290;149
randomized;76,4484126973;101;289;290;152
randomized;74,9166666653;102;289;290;149
randomized;69,7896825384;106;289;290;147
randomized;61,8690476174;96;289;290;151
